data;label
Sujudnya Nabi , rukuk, dan duduknya antara dua sujud semuanya hampir sama (panjangnya).;1
Dia mengangkat kepala dari rukuk lalu berdiri (lama sekali) hingga ada seseorang berkata, 'Dia lupa', dan jika duduk di antara dua sujud dia berdiam lama hingga ada seseorang berkata, 'Dia lupa'.;1
Seimbanglah kalian salam sujud, dan janganlah salah seorang dari kalian membentangkan kedua sikunya sebagaimana anjing membentangkan tangannya.;1
melihat Nabi melaksanakan shalat, jika sampai pada rakaat yang ganjil, maka beliau tidak bangkit berdiri hingga duduk sejenak.;1
bagaimana Nabi melaksanakan shalat. Ayyub berkata, Lalu aku bertanya kepada Abu Qilabah, Bagaimana cara shalat dia? Abu Qilabah menjawab, Seperti shalatnya guru (syaikh) kita ini, yaitu 'Amru bin Salamah. Ayyub berkata, Guru kita itu selalu menyempurnakan takbir. Dan jika mengangkat kepalanya dari sujud yang kedua dia duduk di atas tanah, kemudian baru berdiri.;1
mengeraskan bacaan takbirnya ketika mengangkat kepala dari sujud, ketika mau sujud, ketika mengangkat (kepala dari sujud) dan ketika bangkit berdiri dari rakaat kedua, setelah itu ia berkata, Begitulah aku melihat Rasulullah .;1
jika sujud ia bertakbir, jika rukuk ia bertakbir, jika mengangkat (kepala dari sujud) ia bertakbir, jika bangkit berdiri dari rakaat ia juga bertabir. Selesai salam, 'Imran memegang tanganku lalu berkata, Sungguh dia telah shalat bersama kita dengan tata cara shalatnya Muhammad . Atau dia berkata, Sungguh dengan shalatnya ini dia telah mengingatkan aku tentang shalatnya Muhammad .;1
mengerjakan shalat dengan cara bersimpuh dengan kedua kakinya ketika duduk. Maka aku juga melakukan hal serupa. Saat itu aku masih berusia muda. Namun 'Abdullah bin 'Umar melarangku berbuat seperti itu. Ia mengatakan, Sesungguhnya yang sesuai sunnah adalah kamu menegakkan telapak kakimu yang kanan sedangkan yang kiri kamu masukkan dibawahnya (melipat). Aku pun berkata, Tapi aku melihat anda melakukan hal itu! Dia menjawab, Kakiku tidak mampu.;1
jika shalat aku melihat beliau takbir dengan mengangkat kedua tangannya sejajar dengan pundaknya, jika rukuk maka beliau menempatkan kedua tangannya pada lutut dan meluruskan punggungnya. Jika mengangkat kepalanya, beliau berdiri lurus hingga seluruh tulung punggungnya kembali pada tempatnya semula. Dan jika sujud maka beliau meletakkan tangannya dengan tidak menempelkan lengannya ke tanah atau badannya, dan dalam posisi sujud itu beliau menghadapkan jari-jari kakinya ke arah kiblat. Apabila duduk pada rakaat kedua, beliau duduk di atas kakinya yang kiri dan menegakkan kakinya yang kanan. Dan jika duduk pada rakaat terakhir, maka beliau memasukkan kaki kirinya (di bawah kaki kananya) dan menegakkan kaki kanannya dan beliau duduk pada tempat duduknya. Dan Al Laits telah mendengar dari Yazid bin Abu Habib, dan Yazid dari Muhammad bin Halhalah, dan Ibnu Halhalah dari Ibnu 'Atha'. Abu Shalih menyebutkan dari Al Laits, Seluruh tulung punggung. Ibnu Al Mubarak berkata dari Yahya bin Ayyub ia berkata, telah menceritakan kapadaku Yazid bin Abu Habib bahwa Muhammad bin 'Amru menceritakan kepadanya, Seluruh tulung punggung.;1
Nabi pernah shalat Zhuhur bersama mereka, lalu beliau berdiri pada dua rakaat yang pertama dan tidak duduk (untuk tasyahud), dan orang-orang ikut berdiri. Sehingga ketika shalat akan selesai, dan orang-orang menanti salamnya, beliau bertakbir dalam posisi duduk, lalu sujud dua kali sebelum salam, setelahitu baru beliau salam.;1
Rasulullah pernah shalat Zhuhur bersama kami, lalu beliau berdiri yang semestinya beliau duduk. Kemudian di akhir shalatnya, beliau sujud dua kali dalam posisi duduk.;1
Sesungguhnya Allah, Dialah As-Salaam. Maka jika seseorang dari kalian shalat, hendaklah ia membaca: 'ATTAHIYYAATU LILLAHI WASHSHALAWAATU WATHTHAYYIBAAT. ASSALAAMU 'ALAIKA AYYUHANNABIYYU WA RAHMATULLAHI WA BARAKAATUH. ASSALAAMU 'ALAINAA WA 'ALAA 'IBAADILLAHISH SHAALIHIIN (Segala penghormatan hanya milik Allah, juga segala pengagungan dan kebaikan. Semoga kesejahteraan terlimpahkan kepada engkau wahai Nabi dan juga rahmat dan berkah-Nya. Dan juga semoga kesejahteraan terlimpahkan kepada kami dan kepada hamba-hamba Allah yang shalih) '. Sesungguhnya jika kalian mengucapkan seperti ini, maka kalian telah mengucapkan salam kepada seluruh hamba Allah yang shalih di langit maupun di bumi. (Dan lanjutkanlah dengan bacaan): 'ASYHADU ALLAA ILAAHA ILLALLAH WA ASYHADU ANNA MUHAMMADAN 'ABDUHU WA RASUULUH (Aku bersaksi tidak ada tuhan yang berhak disembah selain Allah, dan aku bersaksi bahwa Muhammad adalah hamba dan utusan-Nya').;1
ALLAHUMMA INNII A'UUDZU BIKA MIN 'ADZAABIL QABRI, WA A'UUDZU BIKA MIN FITNATIL MASIIHID DAJJAAL, WA A'UUDZU BIKA MIN FITNATIL MAHYAA WA FITNATIL MAMAAT. ALLAHUMMA INNII A'UUDZU BIKA MINAL MA'TSAMI WAL MAGHRAM (Ya Allah, aku berlindung kepada-Mu dari siksa kubur dan aku berlindung kepada-Mu dari fitnah Al Masihid Dajjal, dan aku berlindung kepada-Mu dari fitnah kehidupan dan fitnah kematian. Ya Allah, aku berlindung kepada-Mu dari perbuatan dosa dan hutang) '. Tiba-tiba ada seseorang berkata kepada beliau, Kenapa tuan banyak meminta perlindungan dari hutang? Beliau menjawab, Sesungguhnya seseorang apabila berhutang dia akan cenderung berkata dusta dan berjanji lalu mengingkarinya. Dan dari Az Zuhri ia berkata, 'Urwah bin Az Zubair telah mengabarkan kepadaku, bahwa 'Aisyah? berkata, Aku mendengar Rasulullah dalam shalatnya meminta perlindungan dari fitnah Dajjal.;1
ALLAHUMMA INNII ZHALAMTU NAFSII ZHULMAN KATSIIRAN WA LAA YAGHFIRUDZ DZUNUUBA ILLAA ANTA FAGHFIRLII MAGHFIRATAN MIN 'INDIKA WARHAMNII INNAKA ANTAL GHAFUURUR RAHIIM (Ya Allah, sungguh aku telah menzhalimi diriku sendiri dengan kezhaliman yang banyak, sedangkan tidak ada yang dapat mengampuni dosa-dosa kecuali Engkau. Maka itu ampunilah aku dengan suatu pengampunan dari sisi-Mu, dan rahmatilah aku. Sesungguhnya Engkau Maha Pengampun lagi Maha Penyayang) '.;1
Janganlah kalian mengucapkan: 'ASSALAAMU 'ALAALLAH (Semoga kesejahteraan terlimpahkan kepada Allah) ', karena sesungguhnya Allah, Dialah As-Salaam. Akan tetapi bacalah: 'ATTAHIYYAATU LILLAHI WASHSHALAAWAATU WATHTHAYYIBAAT ASSALAAMU 'ALAIKA AYYUHANNABIYYU WA RAHMATULLAHI WA BARAKAATUH ASSALAAMU 'ALAINAA WA 'ALAA 'IBAADILLAHISH SHAALIHIIN (Segala penghormatan hanya milik Allah, juga segala pengagungan dan kebaikan. Semoga kesejahteraan terlimpahkan kepada engkau wahai Nabi dan juga rahmat dan berkah-Nya. Semoga kesejahteraan terlimpahkan kepada kami dan kepada hamba-hamba Allah yang shalih). Karena apabila kalian mengucapkan seperti ini, maka berarti kalian telah mengucapkan salam kepada seluruh yang ada di langit atau yang berada di antara langit dan bumi. (Dan lanjutkanlah dengan bacaan): 'ASYHADU ALLAA ILAAHA ILLALLAH WA ASYHADU ANNA MUHAMMADAN 'ABDUHU WA RASUULUH (Aku bersaksi tidak ada tuhan yang berhak disembah selain Allah, dan aku bersaksi bahwa Muhammad adalah hamba dan utusan-Nya) '. Lalu ia memilih doa yang paling ia sukai kemudian berdoa dengannya.;1
sujud di atas air dan lumpur hingga aku bisa melihat bekas lumpur itu di dahi beliau.;1
Apabila Rasulullah mengucapkan salam, maka seketika selesainya salam beliau itu pula mereka langsung bangkit, sementara beliau berdiam diri sebentar sebelum berdiri. Ibnu Syihab berkata, Menurutku -dan hanya Allah yang tahu- beliau melakukan itu agar kaum wanita punya kesempatan untuk pergi sehingga seseorang yang berlalu pulang dari kalangan laki-laki tidak bertemu dengan mereka.;1
Kami pernah shalat bersama Nabi , maka kami salam ketika beliau salam.;1
Aku akan datang, Insyaallah. Kemudian beliau datang kepadaku bersama Abu Bakar di waktu siang yang terik. Nabi lalu minta izin masuk dan aku pun mengizinkannya. Sebelum duduk beliau langsung bersabda: Mana tempat yang kau sukai untuk aku shalat padanya di rumahmu ini? Maka Itban memberi isyarat kepada Beliau tempat yang disukainya supaya Beliau shalat di tempat tersebut. Beliau lalu berdiri shalat dan kamipun berdiri shalat mengatur shaf di belakangnya. Kemudian Beliau mengakhiri shalat dengan salam, maka kamipun mengucapkan salam setelah Beliau salam.;1
bahwa mengeraskan suara dalam berdzikir setelah orang selesai menunaikah shalat fardlu terjadi di zaman Nabi . Ibnu 'Abbas mengatakan, Aku mengetahui bahwa mereka telah selesai dari shalat itu karena aku mendengarnya.;1
Aku mengetahui selesainya shalat Nabi dari suara takbir. 'Ali berkata, telah menceritakan kepada kami Sufyan dari 'Amru ia berkata, Abu Ma'bad adalah salah satu budak Ibnu 'Abbas yang paling jujur. 'Ali berkata, Nama aslinya adalah Nafidz.;1
Maukah aku sampaikan kepada kalian sesuatu yang apabila kalian ambil (sebagai amal ibadah) kalian akan dapat melampaui (derajat) orang-orang yang sudah mengalahkan kalian tersebut, dan tidak akan ada yang dapat mengalahkan kalian dengan amal ini sehingga kalian menjadi yang terbaik di antara kalian dan di tengah-tengah mereka kecuali bila ada orang yang mengerjakan seperti yang kalian amalkan ini. Yaitu kalian membaca tasbih (Subhaanallah), membaca tahmid (Alhamdulillah) dan membaca takbir (Allahu Akbar) setiap selesai dari shalat sebanyak tiga puluh tiga kali. Kemudian setelah itu di antara kami terdapat perbedaan pendapat. Di antara kami ada yang berkata, Kita bertasbih tiga puluh tiga kali, lalu bertahmid tiga puluh tiga kali, lalu bertakbir empat puluh tiga kali. Kemudian aku kembali menemui Beliau , beliau lalu bersabda: Bacalah 'Subhaanallah walhamdulillah wallahu Akbar' hingga dari itu semuanya berjumlah tiga puluh tiga kali.;1
LAA ILAAHA ILLALLAH WAHDAHU LAA SYARIIKA LAHU, LAHUL MULKU WA LAHUL HAMDU WA HUWA 'ALAA KULLI SYAI'IN QADIIR. ALLAHUMMA LAA MAANI'A LIMA A'THAITA WA LAA MU'THIYA LIMA MANA'TA WA LAA YANFA'U DZAL JADDI MINKAL JADDU (Tidak ada tuhan yang berhak disembah selain Allah, yang Tunggal dan tidak ada sekutu bagi-Nya. Milik-Nya segala kerajaan, dan milik-Nya segala pujian. Dan Dia Maha Kuasa atas segala sesuatu. Ya Allah, tidak ada yang dapat menahan dari apa yang Engkau berikan dan dan tidak ada yang dapat memberi dari apa yang Engkau tahan. Dan tidak bermanfaat kekayaan orang yang kaya di hadapan-Mu sedikitpun) '. Syu'bah berkata dari 'Abdul Malik bin 'Umair dengan lafadz seperti ini. Dan dari Al Hakam dari Al Qasim bin Mukhaimirah dari Warrad dengan seperti ini juga. Al Hasan berkata, Al Jaddu artinya adalah kekayaan.;1
Jika Nabi selesai dari menunaikan shalat, beliau menghadapkan wajahnya ke arah kami.;1
Di pagi ini ada hamba-hamba Ku yang beriman kepada-Ku dan ada yang kafir. Orang yang berkata, 'Hujan turun kepada kita karena karunia Allah dan rahmat-Nya', maka dia adalah yang beriman kepada-Ku dan kafir kepada bintang-bintang. Adapun yang berkata, '(Hujan turun disebabkan) bintang ini atau itu', maka dia telah kafir kepada-Ku dan beriman kepada bintang-bintang'.;1
Manusia sudah selesai melaksanakan shalat lalu mereka tidur. Dan kalian akan tetap dalam hitungan shalat selama kalian masih menunggu (pelaksanaan) shalat.;1
"jika selesai salam, beliau tetap berdiam di tempatnya sejenak. Ibnu Syihab berkata, Menurut kami -dan Allah yang lebih tahu, hal itu agar wanita yang akan pergi punya kesempatan. Dan Ibnu Abu Maryam berkata; telah mengabarkan kepada kami Nafi' bin Yazid berkata, telah mengabarkan kepadaku Ja'far bin Rabi'ah bahwa Ibnu Syihab menulis surat kepadanya; telah menceritakan kepadaku Hind binti Al Harits Al Firasiyyah dari Ummu Salamah isteri Nabi -dia adalah teman Ummu Salamah- ia berkata, Ketika beliau salam, para wanita bergegas kembali ke rumah-rumah mereka masing-masing sebelum Rasulullah beranjak pergi. Ibnu Wahab berkata; dari Yunus dari Ibnu Syihab telah mengabarkan kepadaku Hind Al Firasiyyah. Dan 'Utsman bin 'Umar berkata; telah mengabarkan kepada kami Yunus dari Az Zuhri telah menceritakan kepadaku Hind Al Firasiyyah. Dan Az Zubaidi berkata; telah mengabarkan kepadaku Az Zuhri bahwa Hind binti Al Harits Al Firasiyyah mengabarkan kepadanya - saat itu wanita ini adalah isteri Ma'bad bin Al Miqdad, sekutunya Bani Zuhrah- Hind sering mengunjungi isteri-isrti Nabi . Dan Syu'aib berkata; dari Az Zuhri telah menceritakan kapadaku Hind Al Firasiyyah. Dan Ibnu Abu 'Atiq berkata; dari Az Zuhri dari Hind Al Firasiyyah. Dan Al Laits berkata; telah menceritakan kapadaku Yahya bin Sa'id ia menceritakan kepadanya dari Ibnu Syihab dari seorang wanita suku Quraisy, ia menceritakan kepadanya dari Nabi .";1
Aku teringat dengan sebatang emas yang ada pada kami. Aku khawatir itu dapat menggangguku, maka aku perintahkan untuk dibagi-bagikan.;1
aku melihat Nabi sering beranjak pergi dari sebelah kirinya.;1
Barangsiapa memakan dari pohon ini, yaitu bawang putih, maka jangan sekali-kali dia mendekati masjid kami.;1
Barangsiapa memakan dari pohon ini, - maksudnya bawang putih-, maka hendaklah dia tidak mendatangi kami di masjid-masjid kami. Aku bertanya, Apa yang beliau maksudkan itu? Maka Jabir menjawab, Aku tidak melihat maksud beliau yang lain kecuali yang mentah (belum dimasak). Makhallad bin Yazid menyebutkan dari Ibnu Juraij, Kecuali yang mentah.;1
Barangsiapa memakan bawang putih atau bawang merah hendaklah dia menjauhi kami. Atau beliau mengatakan: Hendaklah dia menjauhi masjid kami dan hendaklah dia duduk berdiam di rumahnya. Dan bahwasanya Nabi pernah diberikan periuk yang di dalamnya sayuran seperti kol. Kemudian beliau mencium arama sesuatu, beliau lalu menanyakannya dan beliau pun diberi kabar tentang bau tersebut. Maka beliau bersabda: Sodorkanlah! yakni kepada para sahabat yang bersamanya. Ketika beliau melihat mereka enggan memakannya, beliau pun bersabda: Makanlah! Sesungghuhnya aku berbicara dengan orang yang bukan engkau ajak bicara. Ahmad bin Shalih menyebutkan dari Ibnu Wahab, Saat perang badar beliau diberi... Ibnu menyebutkan, Yakni mangkuk berisi sayuran. Namun Al Laits dan Abu Shafwan dari Yunus tidak menyebutkan perihal mangkuk tersebut, dan aku tidak tahu ucapan tadi perkataan Az Zuhri atau memang redaksi hadits begitu.;1
Barangsiapa memakan dari pohon ini, maka jangan sekali-kali dia mendekati kami atau shalat bersama kami.;1
Beliau memimpin mereka shalat dan orang-orang membuat shaf lalu shalat untuk kuburan tersebut. Maka aku tanyakan, Wahai Abu 'Amru, siapa yang menceritakan kepadamu tentang ini? Dia menjawab, Ibnu 'Abbas.;1
Mandi pada hari Jum'at adalah wajib bagi orang yang sudah bermimpi (baligh).;1
"berwudlu dari geriba yang sudah yang digantung secara ringan -'Amru teramat mensedikitkan (air yang dipakai) -. Kemudian beliau berdiri shalat, aku lalu bangun; berwudlu sebagaimana beliau wudlu. Kemudian aku datang dan berdiri di sisi kiri beliau, namun beliau kemudian menggeser aku ke sebelah kanannya. Beliau lalu shalat menurut apa yang Allah kehendaki (lamanya), kemudian beliau berbaring tertidur hingga mendengkur. Setelah itu datanglah seorang mu'adzin yang memberitahukan bahwa waktu shalat shubuh telah tiba. Beliau kemudian berangkat bersama mu'adzin tersebut untuk menunaikan shalat dengan tidak berwudlu lagi. Kami tanyakan kepada 'Amru: Orang-orang mengatakan bahwa Nabi (jika tidur), mata beliau tidur namun hatinya tidak. Maka 'Amru menjawab, Aku mendengar 'Ubaid bin 'Umair berkata, Sesungguhnya mimpinya para Nabi adalah wahyu. Lalu dia membaca firman Allah: '(Sesungguhnya Aku melihat dalam mimpi bahwa Aku menyembelihmu) ' (Qs. Ash Shaffaat: 102).";1
Berdirilah kalian, aku akan pimpin shalat kalian. Maka aku berdiri di tikar milik kami yang sudah hitam lusuh akibat sering digunakan. Tikar itu kemudian aku perciki dengan air, lalu Rasulullah berdiri diatasnya. Maka aku dan anak yatim yang tinggal bersama kami merapatkan shaf di belakang beliau sedangkan nenek kami berdiri di belakang kami. Nabi kemudian shalat memimpim kami sebanyak dua rakaat.;1
shalat bersama orang banyak di Mina tanpa ada dinding di hadapannya. Maka aku lewat di depan sebagian shaf. Lalu aku turun dan aku biarkan keledaiku mencari makan, aku lantas masuk ke dalam barisan shaf dan tidak ada seorangpun yang menegurku.;1
Tidak ada seorangpun dari penduduk bumi mengerjakan shalat ini selain kalian. Dan pada saat itu tidak ada satu orangpun yang melaksanakan shalat selain penduduk Madinah.;1
Beliau mendatangi tempat yang agak tinggi dekat rumah Katsir bin Ash Shalt lalu memberikan ceramah, kemudian mendatangi para wanita. Beliau lantas memberi nasihat kepada mereka, mengingatkan dan memerintahkan mereka agar bersedekah. Maka para wanita tersebut memberikan apa yang ada pada tangan dan leher mereka (emas perhiasan) lalu dimasukkan ke dalam kain Bilal, setelah itu beliau dan Bilal menuju Ka'bah.;1
Tidak ada seorangpun yang menunggu pelaksanaan shalat 'Isya ini dari penduduk bumi selain kalian. Dan pada hari itu tidak ada satu orangpun yang melaksanakan shalat selain penduduk Madinah. Mereka melakanakan shalat 'Isya antara telah berlalunya waktu syafaq hingga sepertiga awal malam.;1
Jika isteri-isteri kalian minta izin ke masjid di waktu malam, maka berilah mereka izin. Hadits ini dikuatkan oleh Syu'bah dari Al A'masy dari Mujahid dari Ibnu 'Umar dari Nabi .;1
para wanita di zaman Rasulullah jika mereka telah selesai dari shalat fardlu, maka mereka segera beranjak pergi. Sedangkan Rasulullah dan kaum laki-laki yang shalat bersama beliau tetap diam di tempat sampai waktu yang Allah kehendaki. Ketika Rasulullah berdiri dan beranjak pergi maka mereka pun mengikutinya.;1
melaksanakan shalat Shubuh, maka para wanita yang ikut berjama'ah datang dengan menutup wajah mereka dengan tanpa diketahui oleh seorangpun karena hari masih gelap.;1
aku ingin memanjangkannya, namun kemudian aku mendengar tangisan bayi. Maka aku pendekkan shalatku karena aku khawatir akan memberatkan ibunya.;1
Seandainya Rasulullah mengetahui apa yang telah terjadi dengan para wanita sekarang ini, niscaya beliau akan melarang mereka sebagaimana dilarangnya para wanita bani Isra'il. Yahya berkata, Aku bertanya 'Amrah, Apakah mereka dilarang? 'Amrah menjawab, Ya.;1
Jika Rasulullah mengucapkan salam, maka para wanita langsung beranjak pergi ketika beliau selesai mengucapkan salamnya. Sementara beliau tetap di tempatnya sejenak sebelum beranjak pergi. Menurut kami -dan hadits hanya Allah yang tahu- beliau lakukan itu agar para wanita bisa segera pergi sebelum diketahui oleh seorangpun dari jama'ah laki-laki.;1
Nabi pernah melaksanakan shalat di rumah Ummu Sulaim, maka aku dan anak yatim ikut di belakang beliau sedangkan Ummu Sulaim berdiri di belakang kami.;1
Rasulullah melaksanakan shalat Shubuh di waktu yang masih gelap, sehingga kaum Mukminah berlalu pergi tidak ada yang dapat mengenalinya, atau sebagian mereka tidak bisa mengetahui sebagian yang lain.;1
Jika isteri salah seorang dari kalian minta izin (untuk ke Masjid), hendaklah ia larang.;1
Kita datang terakhir dan pertama pada hari kiamat, meskipun mereka diberi Kitab sebelum kita. Dan ini adalah hari dimana mereka mendapat kewajiban, namun kemudian mereka berselisih di dalamnya. Allah lalu memberi hidayah kepada kita, maka semua manusia akan mengikuti kita (hari ini), besok hari untuk Yahudi dan Nashrani hari setelahnya lagi.;1
Jika salah seorang dari kalian mendatangi shalat jum'at hendaklah ia mandi.;1
memerintahkan untuk mandi (di hari Jum'at).;1
Mandi pada hari Jum'at adalah wajib bagi setiap orang yang sudah baligh.;1
Mandi pada hari Jum'at merupakan kewajiban bagi orang yang sudah bermimpi (baligh), dan agar bersiwak (menggosok gigi) dan memakai wewangian bila memilikinya. 'Amru berkata, Adapun mandi, aku bersaksi bahwa itu adalah wajib. Sedangkan bersiwak dan memakai wewangian -dan Allah yang lebih tahu- aku tidak tahu ia wajib atau tidak, tapi begitulah yang ada dalam hadits. Abu 'Abdullah -yaitu saudara Muhammad bin Al Munkadir, dan tidak disbeut dengan nama Abu Bakar- berkata, 'Hadits ini diriwayatkan darinya oleh Bukair bin Al Asyaj dan Sa'id bin Abu Hilal dan masih banyak lagi.' Dan Muhammad bin Al Munkadir punya nama panggilan Abu Bakar dan 'Abdullah.;1
Barangsiapa mandi pada hari Jum'at sebagaimana mandi janabah, lalu berangkat menuju Masjid, maka dia seolah berkurban seekor unta. Dan barangiapa datang pada kesempatan (saat) kedua maka dia seolah berkurban seekor sapi. Dan barangiapa datang pada kesempatan (saat) ketiga maka dia seolah berkurban seekor kambing yang bertanduk. Dan barangiapa datang pada kesempatan (saat) keempat maka dia seolah berkurban seekor ayam. Dan barangiapa datang pada kesempatan (saat) kelima maka dia seolah berkurban sebutir telur. Dan apabila imam sudah keluar (untuk memberi khuthbah), maka para Malaikat hadir mendengarkan dzikir (khuthbah tersebut).;1
Jika salah seorang dari kalian berangkat shalat jum'at hendaklah mandi.;1
Tidaklah seorang laki-laki mandi pada hari Jum'at lalu bersuci semaksimal mungkin, memakai wewangian miliknya atau minyak wangi keluarganya, lalu keluar rumah menuju Masjid, ia tidak memisahkan dua orang pada tempat duduknya lalu dia shalat yang dianjurkan baginya dan diam mendengarkan khutbah Imam, kecuali dia akan diampuni dosa-dosanya yang ada antara Jum'atnya itu dan Jum'at yang lainnya.;1
Mandilah pada hari Jum'at dan basuhlah kepala kalian sekalipun tidak sedang junub, dan pakailah wewangian. Ibnu 'Abbas berkata, Adapun mandi, memang benar bahwa itu adalah wajib, sedangkan memakai wewangian aku tidak tahu.;1
bahwa dia menyebutkan sabda Nabi perihal mandi pada hari Jum'at. Maka aku pun bertanya kepada Ibnu 'Abbas, 'Apakah beliau memakai wewangian ketika berada bersama keluarga Beliau? ' ia menjawab, 'Aku tidak tahu'.;1
Sesungguhnya orang yang memakai pakaian seperti ini tidak akan mendapat bagian di akhirat. Kemudian datang hadiah untuk Rasulullah yang diantaranya ada pakain sutera. Beliau lalu memberikan pakaian sutera tersebut kepada 'Umar bin Al Khaththab? , maka berkatalah 'Umar, Wahai Rasulullah, tuan telah memberikan pakaian ini untukku, padahal tuan telah menjelaskan konsekwensi orang yang memakainya! Rasulullah bersabda: Aku memberikannya kepadamu bukan untuk kamu pakai. Maka 'Umar bin Al Khaththab memberikan pakaian sutera tersebut kepada saudaranya yang musyrik di kota Makkah.;1
Sekiranya tidak memberatkan ummatku atau manusia, niscaya aku akan perintahkan kepada mereka untuk bersiwak (menggosok gigi) pada setiap kali hendak shalat.;1
Aku telah terlalu sering memperingatkan kalian untuk selalu bersiwak;1
Jika Rasulullah bangun untuk shalat malam, beliau menggosok mulutnya.;1
aku berikan kepada Rasulullah , lalu Rasulullah menggosok giginya dengan menyandar pada dadaku.;1
dalam shalat Fajar membaca: ALIF LAAM MIIM TANZIIL (Surah As Sajadah), dan 'HAL ATAA 'ALAL INSAANI HIINUM MINAD DAHRI (Surah Al Insaan).;1
Sesungguhnya (shalat) Jum'at yang pertama kali dilaksanakan setelah (shalat) Jum'at) di Masjid Rasulullah adalah di Masjid 'Abdul Qais di kampung Juwatsa, negeri Bahrain.;1
"Setiap kalian adalah pemimpin. Al Laits menambahkan; Yunus berkata; Ruzaiq bin Hukaim menulis surat kepada Ibnu Syihab, dan pada saat itu aku bersamanya di Wadi Qura (pinggiran kota), Apa pendapatmu jika aku mengumpulkan orang untuk shalat Jum'at? -Saat itu Ruzaiq bertugas di suatu tempat dimana banyak jama'ah dari negeri Sudan dan yang lainnya, yaitu di negeri Ailah-. Maka Ibnu Syihab membalasnya dan aku mendengar dia memerintahkan (Ruzaiq) untuk mendirikan shalat Jum'at. Lalu mengabarkan bahwa Salim telah menceritakan kepadanya, bahwa 'Abdullah bin 'Umar berkata, Aku mendengar Rasulullah bersabda: Setiap kalian adalah pemimpin, dan setiap pemimpin akan dimintai pertanggung jawaban atas yang dipimpinnya. Imam adalah pemimpin yang akan diminta pertanggung jawaban atas rakyatnya. Seorang suami adalah pemimpin dan akan dimintai pertanggung jawaban atas keluarganya. Seorang isteri adalah pemimpin di dalam urusan rumah tangga suaminya, dan akan dimintai pertanggung jawaban atas urusan rumah tangga tersebut. Seorang pembantu adalah pemimpin dalam urusan harta tuannya, dan akan dimintai pertanggung jawaban atas urusan tanggung jawabnya tersebut. Aku menduga Ibnu 'Umar menyebutkan: Dan seorang laki-laki adalah pemimpin atas harta bapaknya, dan akan dimintai pertanggung jawaban atasnya. Setiap kalian adalah pemimpin dan setiap pemimpin akan dimintai pertanggung jawaban atas yang dipimpinnya.";1
Siapa di antara kalian yang mendatangi shalat Jum'at, maka hendaklah dia mandi?;1
Mandi pada hari Jum'at adalah wajib bagi setiap orang yang sudah baligh.;1
Kita datang terakhir dan akan pertama pada hari kiamat. Mereka diberi Kitab sebelum kita dan kita diberi sesudah mereka. Inilah hari (Jum'at) dimana mereka berselisih tentangnya namun Allah memberi petunjuk kepada kita. Maka esok hari untuk Yahudi dan lusa untuk Nashrani. Beliau lalu diam, setelah itu beliau bersabda lagi: Sudah menjadi kewajiban bagi setiap Muslim untuk mandi pada satu hari dari setiap tujuh hari, pada hari itu dia basuh kepala dan tubuhnya. Diriwayatkan oleh Aban bin Shalih dari Mujahid dari Thawus dari Abu Hurairah berkata, Rasulullah bersabda: Bagi setiap Muslim sudah menjadi kewajiban karena Allah Ta'ala untuk mandi pada satu hari dari setiap tujuh hari.;1
Izinkanlah para wanita (bila minta izin) pergi ke masjid di malam hari.;1
Janganlah kalian larang para wanita mendatangi masjid-masjid Allah.;1
SHALLUU FII BUYUUTIKUM (Shalatlah di tempat tinggal masing-masing) '. Lalu orang-orang seakan mengingkarinya. Maka Ibnu 'Abbas pun berkata, Sesungguhnya hal yang demikian ini pernah dilakukan oleh orang yang lebih baik dariku. Sesungguhnya shalat Jum'at adalah kewajiban dan aku tidak suka untuk mengeluarkan kalian, sehingga kalian berjalan di tanah yang penuh dengan air dan lumpur.;1
Seandainya kalian mandi dahulu.;1
Orang-orang bekerja untuk memenuhi kebutuhan diri mereka masing-masing, ketika menghadiri shalat Jum'at, mereka tetap dalam keadaan mereka masing-masing (dengan pakaian kerjanya), maka dikatakan kepada mereka, Seandainya kalian mandi terlebih dahulu.;1
melaksanakan shalat Jum'at ketika matahari sudah tergelincir.;1
Kami bersegera (berpagi-pagi dan awal waktu) dalam mengerjakan shalat Jum'at, dan tidur siang setelahnya.;1
"Jika hari terasa sejuk Nabi menyegerakan pelaksanaan shalat, dan bila udara panas beliau mengakhirkannya, yakni shalat Jum'at. Yunus bin Bukair berkata; telah mengabarkan kepada kami Abu Khaldah menyebutkan dengan lafadz 'shalat' saja dan tidak menyebutkan kata 'jum'at'. Bisyr bin Tsabit berkata; telah menceritakan kepada kami Abu Khaldah ia berkata, Ada seorang amir (pemimpin) shalat bersama kami kemudian bertanya kepada Anas? , Bagaimana cara Nabi shalat Zhuhur?";1
Barangsiapa yang kedua kakinya berdebu di jalan Allah, maka Allah mengharamkan orang itu untuk masuk neraka.;1
Jika shalat sudak ditegakkan (iqamatnya) janganlah kalian mendatanginya dengan tergesa-gesa. Datangilah dengan berjalan tenang. Maka apa yang kalian dapatkan shalatlah, dan mana yang ketinggalan sempurnakanlah.;1
Janganlah kalian berdiri hingga kalian melihat aku. Dan wajib bagi kalian (mengerjakannya dengan) tenang.;1
